Date/Time,Average Real Power (W)
2021-02-03 12:05:00 -0600,7605
2021-02-03 12:10:00 -0600,7605
2021-02-03 12:15:00 -0600,4360
2021-02-03 12:20:00 -0600,7677
2021-02-03 12:25:00 -0600,7689
2021-02-03 12:30:00 -0600,7689
2021-02-03 12:35:00 -0600,7689
2021-02-03 12:40:00 -0600,7689
2021-02-03 12:45:00 -0600,7689
2021-02-03 12:50:00 -0600,7689
2021-02-03 12:55:00 -0600,7689
2021-02-03 13:00:00 -0600,7689
2021-02-03 13:05:00 -0600,7689
2021-02-03 13:10:00 -0600,7689
2021-02-03 13:15:00 -0600,7689
2021-02-03 13:20:00 -0600,7689
2021-02-03 13:25:00 -0600,7689
2021-02-03 13:30:00 -0600,7670
2021-02-03 13:35:00 -0600,7683
2021-02-03 13:40:00 -0600,7683
2021-02-03 13:45:00 -0600,7664
2021-02-03 13:50:00 -0600,7679
2021-02-03 13:55:00 -0600,7679
2021-02-03 14:00:00 -0600,7358
2021-02-03 14:05:00 -0600,7498
2021-02-03 14:10:00 -0600,7556
2021-02-03 14:15:00 -0600,7099
2021-02-03 14:20:00 -0600,7518
2021-02-03 14:25:00 -0600,7518
2021-02-03 14:30:00 -0600,7005
2021-02-03 14:35:00 -0600,7418
2021-02-03 14:40:00 -0600,7418
2021-02-03 14:45:00 -0600,6822
2021-02-03 14:50:00 -0600,7114
2021-02-03 14:55:00 -0600,7114
2021-02-03 15:00:00 -0600,6641
2021-02-03 15:05:00 -0600,6995
2021-02-03 15:10:00 -0600,6995
2021-02-03 15:15:00 -0600,6107
2021-02-03 15:20:00 -0600,6013
2021-02-03 15:25:00 -0600,6013
2021-02-03 15:30:00 -0600,6139
2021-02-03 15:35:00 -0600,7003
2021-02-03 15:40:00 -0600,7003
2021-02-03 15:45:00 -0600,6286
2021-02-03 15:50:00 -0600,6334
2021-02-03 15:55:00 -0600,6340
2021-02-03 16:00:00 -0600,5277
2021-02-03 16:05:00 -0600,4936
2021-02-03 16:10:00 -0600,4936
2021-02-03 16:15:00 -0600,3351
2021-02-03 16:20:00 -0600,2232
2021-02-03 16:25:00 -0600,2232
2021-02-03 16:30:00 -0600,1869
2021-02-03 16:35:00 -0600,1783
2021-02-03 16:40:00 -0600,1783
2021-02-03 16:45:00 -0600,1382
2021-02-03 16:50:00 -0600,1224
2021-02-03 16:55:00 -0600,1224
2021-02-03 17:00:00 -0600,916
2021-02-03 17:05:00 -0600,700
2021-02-03 17:10:00 -0600,700
2021-02-03 17:15:00 -0600,489
2021-02-03 17:20:00 -0600,308
2021-02-03 17:25:00 -0600,308
2021-02-03 17:30:00 -0600,200
2021-02-03 17:35:00 -0600,94
2021-02-03 17:40:00 -0600,94
2021-02-03 17:45:00 -0600,47
2021-02-03 17:50:00 -0600,0
2021-02-03 17:55:00 -0600,0
2021-02-03 18:00:00 -0600,0
2021-02-03 18:05:00 -0600,0
2021-02-03 18:10:00 -0600,0
2021-02-03 18:15:00 -0600,0
2021-02-03 18:20:00 -0600,0
2021-02-03 18:25:00 -0600,0
2021-02-03 18:30:00 -0600,0
2021-02-03 18:35:00 -0600,0
2021-02-03 18:40:00 -0600,0
2021-02-03 18:45:00 -0600,0
2021-02-03 18:50:00 -0600,0
2021-02-03 18:55:00 -0600,0
2021-02-03 19:00:00 -0600,0
2021-02-03 19:05:00 -0600,0
2021-02-03 19:10:00 -0600,0
2021-02-03 19:15:00 -0600,0
2021-02-03 19:20:00 -0600,0
2021-02-03 19:25:00 -0600,0
2021-02-03 19:30:00 -0600,0
2021-02-03 19:35:00 -0600,0
2021-02-03 19:40:00 -0600,0
2021-02-03 19:45:00 -0600,0
2021-02-03 19:50:00 -0600,0
2021-02-03 19:55:00 -0600,0
2021-02-03 20:00:00 -0600,0
2021-02-03 20:05:00 -0600,0
2021-02-03 20:10:00 -0600,0
2021-02-03 20:15:00 -0600,0
2021-02-03 20:20:00 -0600,0
2021-02-03 20:25:00 -0600,0
2021-02-03 20:30:00 -0600,0
2021-02-03 20:35:00 -0600,0
2021-02-03 20:40:00 -0600,0
2021-02-03 20:45:00 -0600,0
2021-02-03 20:50:00 -0600,0
2021-02-03 20:55:00 -0600,0
2021-02-03 21:00:00 -0600,0
2021-02-03 21:05:00 -0600,0
2021-02-03 21:10:00 -0600,0
2021-02-03 21:15:00 -0600,0
2021-02-03 21:20:00 -0600,0
2021-02-03 21:25:00 -0600,0
2021-02-03 21:30:00 -0600,0
2021-02-03 21:35:00 -0600,0
2021-02-03 21:40:00 -0600,0
2021-02-03 21:45:00 -0600,0
2021-02-03 21:50:00 -0600,0
2021-02-03 21:55:00 -0600,0
2021-02-03 22:00:00 -0600,0
2021-02-03 22:05:00 -0600,0
2021-02-03 22:10:00 -0600,0
2021-02-03 22:15:00 -0600,0
2021-02-03 22:20:00 -0600,0
2021-02-03 22:25:00 -0600,0
2021-02-03 22:30:00 -0600,0
2021-02-03 22:35:00 -0600,0
2021-02-03 22:40:00 -0600,0
2021-02-03 22:45:00 -0600,0
2021-02-03 22:50:00 -0600,0
2021-02-03 22:55:00 -0600,0
2021-02-03 23:00:00 -0600,0
2021-02-03 23:05:00 -0600,0
2021-02-03 23:10:00 -0600,0
2021-02-03 23:15:00 -0600,0
2021-02-03 23:20:00 -0600,0
2021-02-03 23:25:00 -0600,0
2021-02-03 23:30:00 -0600,0
2021-02-03 23:35:00 -0600,0
2021-02-03 23:40:00 -0600,0
2021-02-03 23:45:00 -0600,0
2021-02-03 23:50:00 -0600,0
2021-02-03 23:55:00 -0600,0
2021-02-04 00:00:00 -0600,0
2021-02-04 00:05:00 -0600,0
2021-02-04 00:10:00 -0600,0
2021-02-04 00:15:00 -0600,0
2021-02-04 00:20:00 -0600,0
2021-02-04 00:25:00 -0600,0
2021-02-04 00:30:00 -0600,0
2021-02-04 00:35:00 -0600,0
2021-02-04 00:40:00 -0600,0
2021-02-04 00:45:00 -0600,0
2021-02-04 00:50:00 -0600,0
2021-02-04 00:55:00 -0600,0
2021-02-04 01:00:00 -0600,0
2021-02-04 01:05:00 -0600,0
2021-02-04 01:10:00 -0600,0
2021-02-04 01:15:00 -0600,0
2021-02-04 01:20:00 -0600,0
2021-02-04 01:25:00 -0600,0
2021-02-04 01:30:00 -0600,0
2021-02-04 01:35:00 -0600,0
2021-02-04 01:40:00 -0600,0
2021-02-04 01:45:00 -0600,0
2021-02-04 01:50:00 -0600,0
2021-02-04 01:55:00 -0600,0
2021-02-04 02:00:00 -0600,0
2021-02-04 02:05:00 -0600,0
2021-02-04 02:10:00 -0600,0
2021-02-04 02:15:00 -0600,0
2021-02-04 02:20:00 -0600,0
2021-02-04 02:25:00 -0600,0
2021-02-04 02:30:00 -0600,0
2021-02-04 02:35:00 -0600,0
2021-02-04 02:40:00 -0600,0
2021-02-04 02:45:00 -0600,0
2021-02-04 02:50:00 -0600,0
2021-02-04 02:55:00 -0600,0
2021-02-04 03:00:00 -0600,0
2021-02-04 03:05:00 -0600,0
2021-02-04 03:10:00 -0600,0
2021-02-04 03:15:00 -0600,0
2021-02-04 03:20:00 -0600,0
2021-02-04 03:25:00 -0600,0
2021-02-04 03:30:00 -0600,0
2021-02-04 03:35:00 -0600,0
2021-02-04 03:40:00 -0600,0
2021-02-04 03:45:00 -0600,0
2021-02-04 03:50:00 -0600,0
2021-02-04 03:55:00 -0600,0
2021-02-04 04:00:00 -0600,0
2021-02-04 04:05:00 -0600,0
2021-02-04 04:10:00 -0600,0
2021-02-04 04:15:00 -0600,0
2021-02-04 04:20:00 -0600,0
2021-02-04 04:25:00 -0600,0
2021-02-04 04:30:00 -0600,0
2021-02-04 04:35:00 -0600,0
2021-02-04 04:40:00 -0600,0
2021-02-04 04:45:00 -0600,0
2021-02-04 04:50:00 -0600,0
2021-02-04 04:55:00 -0600,0
2021-02-04 05:00:00 -0600,0
2021-02-04 05:05:00 -0600,0
2021-02-04 05:10:00 -0600,0
2021-02-04 05:15:00 -0600,0
2021-02-04 05:20:00 -0600,0
2021-02-04 05:25:00 -0600,0
2021-02-04 05:30:00 -0600,0
2021-02-04 05:35:00 -0600,0
2021-02-04 05:40:00 -0600,0
2021-02-04 05:45:00 -0600,0
2021-02-04 05:50:00 -0600,0
2021-02-04 05:55:00 -0600,0
2021-02-04 06:00:00 -0600,0
2021-02-04 06:05:00 -0600,0
2021-02-04 06:10:00 -0600,0
2021-02-04 06:15:00 -0600,0
2021-02-04 06:20:00 -0600,0
2021-02-04 06:25:00 -0600,0
2021-02-04 06:30:00 -0600,0
2021-02-04 06:35:00 -0600,0
2021-02-04 06:40:00 -0600,0
2021-02-04 06:45:00 -0600,0
2021-02-04 06:50:00 -0600,0
2021-02-04 06:55:00 -0600,0
2021-02-04 07:00:00 -0600,0
2021-02-04 07:05:00 -0600,0
2021-02-04 07:10:00 -0600,0
2021-02-04 07:15:00 -0600,0
2021-02-04 07:20:00 -0600,0
2021-02-04 07:25:00 -0600,0
2021-02-04 07:30:00 -0600,26
2021-02-04 07:35:00 -0600,87
2021-02-04 07:40:00 -0600,109
2021-02-04 07:45:00 -0600,109
2021-02-04 07:50:00 -0600,113
2021-02-04 07:55:00 -0600,113
2021-02-04 08:00:00 -0600,114
2021-02-04 08:05:00 -0600,196
2021-02-04 08:10:00 -0600,209
2021-02-04 08:15:00 -0600,197
2021-02-04 08:20:00 -0600,241
2021-02-04 08:25:00 -0600,241
2021-02-04 08:30:00 -0600,228
2021-02-04 08:35:00 -0600,317
2021-02-04 08:40:00 -0600,318
2021-02-04 08:45:00 -0600,286
2021-02-04 08:50:00 -0600,231
2021-02-04 08:55:00 -0600,231
2021-02-04 09:00:00 -0600,204
2021-02-04 09:05:00 -0600,123
2021-02-04 09:10:00 -0600,127
2021-02-04 09:15:00 -0600,131
2021-02-04 09:20:00 -0600,259
2021-02-04 09:25:00 -0600,259
2021-02-04 09:30:00 -0600,236
2021-02-04 09:35:00 -0600,212
2021-02-04 09:40:00 -0600,212
2021-02-04 09:45:00 -0600,195
2021-02-04 09:50:00 -0600,207
2021-02-04 09:55:00 -0600,207
2021-02-04 10:00:00 -0600,192
2021-02-04 10:05:00 -0600,191
2021-02-04 10:10:00 -0600,191
2021-02-04 10:15:00 -0600,176
2021-02-04 10:20:00 -0600,182
2021-02-04 10:25:00 -0600,182
2021-02-04 10:30:00 -0600,190
2021-02-04 10:35:00 -0600,594
2021-02-04 10:40:00 -0600,596
2021-02-04 10:45:00 -0600,543
2021-02-04 10:50:00 -0600,478
2021-02-04 10:55:00 -0600,479
2021-02-04 11:00:00 -0600,429
2021-02-04 11:05:00 -0600,38
2021-02-04 11:10:00 -0600,38
2021-02-04 11:15:00 -0600,39
2021-02-04 11:20:00 -0600,106
2021-02-04 11:25:00 -0600,107
2021-02-04 11:30:00 -0600,111
2021-02-04 11:35:00 -0600,395
2021-02-04 11:40:00 -0600,397
2021-02-04 11:45:00 -0600,369
2021-02-04 11:50:00 -0600,390
2021-02-04 11:55:00 -0600,393
2021-02-04 12:00:00 -0600,380
2021-02-04 12:05:00 -0600,635
2021-02-04 12:10:00 -0600,647
2021-02-04 12:15:00 -0600,615
2021-02-04 12:20:00 -0600,810
2021-02-04 12:25:00 -0600,816
2021-02-04 12:30:00 -0600,770
2021-02-04 12:35:00 -0600,649
2021-02-04 12:40:00 -0600,660
2021-02-04 12:45:00 -0600,628
2021-02-04 12:50:00 -0600,978
2021-02-04 12:55:00 -0600,993
2021-02-04 13:00:00 -0600,947
2021-02-04 13:05:00 -0600,1002
2021-02-04 13:10:00 -0600,1029
2021-02-04 13:15:00 -0600,968
2021-02-04 13:20:00 -0600,844
2021-02-04 13:25:00 -0600,856
2021-02-04 13:30:00 -0600,811
2021-02-04 13:35:00 -0600,711
2021-02-04 13:40:00 -0600,726
2021-02-04 13:45:00 -0600,690
2021-02-04 13:50:00 -0600,861
2021-02-04 13:55:00 -0600,876
2021-02-04 14:00:00 -0600,849
2021-02-04 14:05:00 -0600,3008
2021-02-04 14:10:00 -0600,3116
2021-02-04 14:15:00 -0600,2999
2021-02-04 14:20:00 -0600,4702
2021-02-04 14:25:00 -0600,4807
2021-02-04 14:30:00 -0600,4595
2021-02-04 14:35:00 -0600,2668
2021-02-04 14:40:00 -0600,2781
2021-02-04 14:45:00 -0600,2635
2021-02-04 14:50:00 -0600,2748
2021-02-04 14:55:00 -0600,2850
2021-02-04 15:00:00 -0600,2780
2021-02-04 15:05:00 -0600,6224
2021-02-04 15:10:00 -0600,6458
2021-02-04 15:15:00 -0600,6245
2021-02-04 15:20:00 -0600,7652
2021-02-04 15:25:00 -0600,7783
2021-02-04 15:30:00 -0600,7525
2021-02-04 15:35:00 -0600,6811
2021-02-04 15:40:00 -0600,6992
2021-02-04 15:45:00 -0600,6847
2021-02-04 15:50:00 -0600,7125
2021-02-04 15:55:00 -0600,7376
2021-02-04 16:00:00 -0600,7193
2021-02-04 16:05:00 -0600,7228
2021-02-04 16:10:00 -0600,7424
2021-02-04 16:15:00 -0600,7334
2021-02-04 16:20:00 -0600,6398
2021-02-04 16:25:00 -0600,6653
2021-02-04 16:30:00 -0600,6569
2021-02-04 16:35:00 -0600,4984
2021-02-04 16:40:00 -0600,5190
2021-02-04 16:45:00 -0600,5121
2021-02-04 16:50:00 -0600,4491
2021-02-04 16:55:00 -0600,4686
2021-02-04 17:00:00 -0600,4644
2021-02-04 17:05:00 -0600,3505
2021-02-04 17:10:00 -0600,3738
2021-02-04 17:15:00 -0600,3697
2021-02-04 17:20:00 -0600,1323
2021-02-04 17:25:00 -0600,1337
2021-02-04 17:30:00 -0600,1323
2021-02-04 17:35:00 -0600,318
2021-02-04 17:40:00 -0600,297
2021-02-04 17:45:00 -0600,294
2021-02-04 17:50:00 -0600,10
2021-02-04 17:55:00 -0600,0
2021-02-04 18:00:00 -0600,0
2021-02-04 18:05:00 -0600,0
2021-02-04 18:10:00 -0600,0
2021-02-04 18:15:00 -0600,0
2021-02-04 18:20:00 -0600,0
2021-02-04 18:25:00 -0600,0
2021-02-04 18:30:00 -0600,0
2021-02-04 18:35:00 -0600,0
2021-02-04 18:40:00 -0600,0
2021-02-04 18:45:00 -0600,0
2021-02-04 18:50:00 -0600,0
2021-02-04 18:55:00 -0600,0
2021-02-04 19:00:00 -0600,0
2021-02-04 19:05:00 -0600,0
2021-02-04 19:10:00 -0600,0
2021-02-04 19:15:00 -0600,0
2021-02-04 19:20:00 -0600,0
2021-02-04 19:25:00 -0600,0
2021-02-04 19:30:00 -0600,0
2021-02-04 19:35:00 -0600,0
2021-02-04 19:40:00 -0600,0
2021-02-04 19:45:00 -0600,0
2021-02-04 19:50:00 -0600,0
2021-02-04 19:55:00 -0600,0
2021-02-04 20:00:00 -0600,0
2021-02-04 20:05:00 -0600,0
2021-02-04 20:10:00 -0600,0
2021-02-04 20:15:00 -0600,0
2021-02-04 20:20:00 -0600,0
2021-02-04 20:25:00 -0600,0
2021-02-04 20:30:00 -0600,0
2021-02-04 20:35:00 -0600,0
2021-02-04 20:40:00 -0600,0
2021-02-04 20:45:00 -0600,0
2021-02-04 20:50:00 -0600,0
2021-02-04 20:55:00 -0600,0
2021-02-04 21:00:00 -0600,0
2021-02-04 21:05:00 -0600,0
2021-02-04 21:10:00 -0600,0
2021-02-04 21:15:00 -0600,0
2021-02-04 21:20:00 -0600,0
2021-02-04 21:25:00 -0600,0
2021-02-04 21:30:00 -0600,0
2021-02-04 21:35:00 -0600,0
2021-02-04 21:40:00 -0600,0
2021-02-04 21:45:00 -0600,0
2021-02-04 21:50:00 -0600,0
2021-02-04 21:55:00 -0600,0
2021-02-04 22:00:00 -0600,0
2021-02-04 22:05:00 -0600,0
2021-02-04 22:10:00 -0600,0
2021-02-04 22:15:00 -0600,0
2021-02-04 22:20:00 -0600,0
2021-02-04 22:25:00 -0600,0
2021-02-04 22:30:00 -0600,0
2021-02-04 22:35:00 -0600,0
2021-02-04 22:40:00 -0600,0
2021-02-04 22:45:00 -0600,0
2021-02-04 22:50:00 -0600,0
2021-02-04 22:55:00 -0600,0
2021-02-04 23:00:00 -0600,0
2021-02-04 23:05:00 -0600,0
2021-02-04 23:10:00 -0600,0
2021-02-04 23:15:00 -0600,0
2021-02-04 23:20:00 -0600,0
2021-02-04 23:25:00 -0600,0
2021-02-04 23:30:00 -0600,0
2021-02-04 23:35:00 -0600,0
2021-02-04 23:40:00 -0600,0
2021-02-04 23:45:00 -0600,0
2021-02-04 23:50:00 -0600,0
2021-02-04 23:55:00 -0600,0
2021-02-05 00:00:00 -0600,0
2021-02-05 00:05:00 -0600,0
2021-02-05 00:10:00 -0600,0
2021-02-05 00:15:00 -0600,0
2021-02-05 00:20:00 -0600,0
2021-02-05 00:25:00 -0600,0
2021-02-05 00:30:00 -0600,0
2021-02-05 00:35:00 -0600,0
2021-02-05 00:40:00 -0600,88
2021-02-05 00:45:00 -0600,124
2021-02-05 00:50:00 -0600,124
2021-02-05 00:55:00 -0600,124
2021-02-05 01:00:00 -0600,124
2021-02-05 01:05:00 -0600,124
2021-02-05 01:10:00 -0600,124
2021-02-05 01:15:00 -0600,124
2021-02-05 01:20:00 -0600,124
2021-02-05 01:25:00 -0600,124
2021-02-05 01:30:00 -0600,124
2021-02-05 01:35:00 -0600,124
2021-02-05 01:40:00 -0600,124
2021-02-05 01:45:00 -0600,124
2021-02-05 01:50:00 -0600,124
2021-02-05 01:55:00 -0600,124
2021-02-05 02:00:00 -0600,124
2021-02-05 02:05:00 -0600,124
2021-02-05 02:10:00 -0600,124
2021-02-05 02:15:00 -0600,124
2021-02-05 02:20:00 -0600,124
2021-02-05 02:25:00 -0600,124
2021-02-05 02:30:00 -0600,124
2021-02-05 02:35:00 -0600,124
2021-02-05 02:40:00 -0600,124
2021-02-05 02:45:00 -0600,124
2021-02-05 02:50:00 -0600,124
2021-02-05 02:55:00 -0600,124
2021-02-05 03:00:00 -0600,124
2021-02-05 03:05:00 -0600,124
2021-02-05 03:10:00 -0600,124
2021-02-05 03:15:00 -0600,124
2021-02-05 03:20:00 -0600,124
2021-02-05 03:25:00 -0600,124
2021-02-05 03:30:00 -0600,124
2021-02-05 03:35:00 -0600,124
2021-02-05 03:40:00 -0600,124
2021-02-05 03:45:00 -0600,124
2021-02-05 03:50:00 -0600,124
2021-02-05 03:55:00 -0600,124
2021-02-05 04:00:00 -0600,124
2021-02-05 04:05:00 -0600,124
2021-02-05 04:10:00 -0600,124
2021-02-05 04:15:00 -0600,124
2021-02-05 04:20:00 -0600,124
2021-02-05 04:25:00 -0600,124
2021-02-05 04:30:00 -0600,124
2021-02-05 04:35:00 -0600,124
2021-02-05 04:40:00 -0600,124
2021-02-05 04:45:00 -0600,124
2021-02-05 04:50:00 -0600,124
2021-02-05 04:55:00 -0600,124
2021-02-05 05:00:00 -0600,124
2021-02-05 05:05:00 -0600,124
2021-02-05 05:10:00 -0600,124
2021-02-05 05:15:00 -0600,124
2021-02-05 05:20:00 -0600,124
2021-02-05 05:25:00 -0600,124
2021-02-05 05:30:00 -0600,124
2021-02-05 05:35:00 -0600,124
2021-02-05 05:40:00 -0600,124
2021-02-05 05:45:00 -0600,124
2021-02-05 05:50:00 -0600,124
2021-02-05 05:55:00 -0600,124
2021-02-05 06:00:00 -0600,124
2021-02-05 06:05:00 -0600,124
2021-02-05 06:10:00 -0600,124
2021-02-05 06:15:00 -0600,124
2021-02-05 06:20:00 -0600,124
2021-02-05 06:25:00 -0600,124
2021-02-05 06:30:00 -0600,124
2021-02-05 06:35:00 -0600,124
2021-02-05 06:40:00 -0600,124
2021-02-05 06:45:00 -0600,124
2021-02-05 06:50:00 -0600,124
2021-02-05 06:55:00 -0600,124
2021-02-05 07:00:00 -0600,124
2021-02-05 07:05:00 -0600,231
2021-02-05 07:10:00 -0600,400
2021-02-05 07:15:00 -0600,408
2021-02-05 07:20:00 -0600,855
2021-02-05 07:25:00 -0600,1480
2021-02-05 07:30:00 -0600,1480
2021-02-05 07:35:00 -0600,1689
2021-02-05 07:40:00 -0600,2135
2021-02-05 07:45:00 -0600,2135
2021-02-05 07:50:00 -0600,1730
2021-02-05 07:55:00 -0600,1545
2021-02-05 08:00:00 -0600,1545
2021-02-05 08:05:00 -0600,2391
2021-02-05 08:10:00 -0600,3416
2021-02-05 08:15:00 -0600,3416
2021-02-05 08:20:00 -0600,5107
2021-02-05 08:25:00 -0600,6492
2021-02-05 08:30:00 -0600,6492
2021-02-05 08:35:00 -0600,6456
2021-02-05 08:40:00 -0600,7059
2021-02-05 08:45:00 -0600,7059
2021-02-05 08:50:00 -0600,6909
2021-02-05 08:55:00 -0600,7455
2021-02-05 09:00:00 -0600,7455
2021-02-05 09:05:00 -0600,7268
2021-02-05 09:10:00 -0600,7823
2021-02-05 09:15:00 -0600,7823
2021-02-05 09:20:00 -0600,7564
2021-02-05 09:25:00 -0600,8160
2021-02-05 09:30:00 -0600,8160
2021-02-05 09:35:00 -0600,7864
2021-02-05 09:40:00 -0600,8461
2021-02-05 09:45:00 -0600,8461
2021-02-05 09:50:00 -0600,8012
2021-02-05 09:55:00 -0600,8560
2021-02-05 10:00:00 -0600,8560
2021-02-05 10:05:00 -0600,8110
2021-02-05 10:10:00 -0600,8644
2021-02-05 10:15:00 -0600,8644
2021-02-05 10:20:00 -0600,7670
2021-02-05 10:25:00 -0600,7883
2021-02-05 10:30:00 -0600,7883
2021-02-05 10:35:00 -0600,7295
2021-02-05 10:40:00 -0600,7778
2021-02-05 10:45:00 -0600,7778
2021-02-05 10:50:00 -0600,7068
2021-02-05 10:55:00 -0600,7288
2021-02-05 11:00:00 -0600,7288
2021-02-05 11:05:00 -0600,6362
2021-02-05 11:10:00 -0600,6404
2021-02-05 11:15:00 -0600,6404
2021-02-05 11:20:00 -0600,6538
2021-02-05 11:25:00 -0600,7344
2021-02-05 11:30:00 -0600,7344
2021-02-05 11:35:00 -0600,6109
2021-02-05 11:40:00 -0600,5913
2021-02-05 11:45:00 -0600,5913
2021-02-05 11:50:00 -0600,5892
2021-02-05 11:55:00 -0600,6647
2021-02-05 12:00:00 -0600,6647
2021-02-05 12:05:00 -0600,5872
2021-02-05 12:10:00 -0600,6057
2021-02-05 12:15:00 -0600,6057
2021-02-05 12:20:00 -0600,6188
2021-02-05 12:25:00 -0600,7037
2021-02-05 12:30:00 -0600,7037
2021-02-05 12:35:00 -0600,5773
2021-02-05 12:40:00 -0600,5640
2021-02-05 12:45:00 -0600,5640
2021-02-05 12:50:00 -0600,4911
2021-02-05 12:55:00 -0600,5087
2021-02-05 13:00:00 -0600,5087
2021-02-05 13:05:00 -0600,4221
2021-02-05 13:10:00 -0600,4160
2021-02-05 13:15:00 -0600,4160
2021-02-05 13:20:00 -0600,3601
2021-02-05 13:25:00 -0600,3814
2021-02-05 13:30:00 -0600,3814
2021-02-05 13:35:00 -0600,5194
2021-02-05 13:40:00 -0600,7133
2021-02-05 13:45:00 -0600,7133
2021-02-05 13:50:00 -0600,6812
2021-02-05 13:55:00 -0600,7653
2021-02-05 14:00:00 -0600,7653
2021-02-05 14:05:00 -0600,6948
2021-02-05 14:10:00 -0600,6834
2021-02-05 14:15:00 -0600,6834
2021-02-05 14:20:00 -0600,5301
2021-02-05 14:25:00 -0600,4758
2021-02-05 14:30:00 -0600,4758
2021-02-05 14:35:00 -0600,4479
2021-02-05 14:40:00 -0600,4980
2021-02-05 14:45:00 -0600,4980
2021-02-05 14:50:00 -0600,4496
2021-02-05 14:55:00 -0600,4844
2021-02-05 15:00:00 -0600,4844
2021-02-05 15:05:00 -0600,5589
2021-02-05 15:10:00 -0600,7090
2021-02-05 15:15:00 -0600,7090
2021-02-05 15:20:00 -0600,6265
2021-02-05 15:25:00 -0600,6521
2021-02-05 15:30:00 -0600,6521
2021-02-05 15:35:00 -0600,5437
2021-02-05 15:40:00 -0600,4718
2021-02-05 15:45:00 -0600,4718
2021-02-05 15:50:00 -0600,4174
2021-02-05 15:55:00 -0600,4411
2021-02-05 16:00:00 -0600,4411
2021-02-05 16:05:00 -0600,4864
2021-02-05 16:10:00 -0600,6011
2021-02-05 16:15:00 -0600,6011
2021-02-05 16:20:00 -0600,3417
2021-02-05 16:25:00 -0600,1100
2021-02-05 16:30:00 -0600,1100
2021-02-05 16:35:00 -0600,854
2021-02-05 16:40:00 -0600,709
2021-02-05 16:45:00 -0600,709
2021-02-05 16:50:00 -0600,620
2021-02-05 16:55:00 -0600,610
2021-02-05 17:00:00 -0600,610
2021-02-05 17:05:00 -0600,851
2021-02-05 17:10:00 -0600,1291
2021-02-05 17:15:00 -0600,1291
2021-02-05 17:20:00 -0600,870
2021-02-05 17:25:00 -0600,512
2021-02-05 17:30:00 -0600,512
2021-02-05 17:35:00 -0600,381
2021-02-05 17:40:00 -0600,258
2021-02-05 17:45:00 -0600,258
2021-02-05 17:50:00 -0600,135
2021-02-05 17:55:00 -0600,0
2021-02-05 18:00:00 -0600,0
2021-02-05 18:05:00 -0600,0
2021-02-05 18:10:00 -0600,0
2021-02-05 18:15:00 -0600,0
2021-02-05 18:20:00 -0600,0
2021-02-05 18:25:00 -0600,0
2021-02-05 18:30:00 -0600,0
2021-02-05 18:35:00 -0600,0
2021-02-05 18:40:00 -0600,0
2021-02-05 18:45:00 -0600,0
2021-02-05 18:50:00 -0600,0
2021-02-05 18:55:00 -0600,0
2021-02-05 19:00:00 -0600,0
2021-02-05 19:05:00 -0600,0
2021-02-05 19:10:00 -0600,0
2021-02-05 19:15:00 -0600,0
2021-02-05 19:20:00 -0600,0
2021-02-05 19:25:00 -0600,0
2021-02-05 19:30:00 -0600,0
2021-02-05 19:35:00 -0600,0
2021-02-05 19:40:00 -0600,0
2021-02-05 19:45:00 -0600,0
2021-02-05 19:50:00 -0600,0
2021-02-05 19:55:00 -0600,0
2021-02-05 20:00:00 -0600,0
2021-02-05 20:05:00 -0600,0
2021-02-05 20:10:00 -0600,0
2021-02-05 20:15:00 -0600,0
2021-02-05 20:20:00 -0600,0
2021-02-05 20:25:00 -0600,0
2021-02-05 20:30:00 -0600,0
2021-02-05 20:35:00 -0600,0
2021-02-05 20:40:00 -0600,0
2021-02-05 20:45:00 -0600,0
2021-02-05 20:50:00 -0600,0
2021-02-05 20:55:00 -0600,0
2021-02-05 21:00:00 -0600,0
2021-02-05 21:05:00 -0600,0
2021-02-05 21:10:00 -0600,0
2021-02-05 21:15:00 -0600,0
2021-02-05 21:20:00 -0600,0
2021-02-05 21:25:00 -0600,0
2021-02-05 21:30:00 -0600,0
2021-02-05 21:35:00 -0600,0
2021-02-05 21:40:00 -0600,0
2021-02-05 21:45:00 -0600,0
2021-02-05 21:50:00 -0600,0
2021-02-05 21:55:00 -0600,0
2021-02-05 22:00:00 -0600,0
2021-02-05 22:05:00 -0600,0
2021-02-05 22:10:00 -0600,0
2021-02-05 22:15:00 -0600,0
2021-02-05 22:20:00 -0600,0
2021-02-05 22:25:00 -0600,0
2021-02-05 22:30:00 -0600,0
2021-02-05 22:35:00 -0600,0
2021-02-05 22:40:00 -0600,0
2021-02-05 22:45:00 -0600,0
2021-02-05 22:50:00 -0600,0
2021-02-05 22:55:00 -0600,0
2021-02-05 23:00:00 -0600,0
2021-02-05 23:05:00 -0600,0
2021-02-05 23:10:00 -0600,0
2021-02-05 23:15:00 -0600,0
2021-02-05 23:20:00 -0600,0
2021-02-05 23:25:00 -0600,0
2021-02-05 23:30:00 -0600,0
2021-02-05 23:35:00 -0600,0
2021-02-05 23:40:00 -0600,0
2021-02-05 23:45:00 -0600,0
2021-02-05 23:50:00 -0600,0
2021-02-05 23:55:00 -0600,0
2021-02-06 00:00:00 -0600,0
2021-02-06 00:05:00 -0600,0
2021-02-06 00:10:00 -0600,0
2021-02-06 00:15:00 -0600,0
2021-02-06 00:20:00 -0600,0
